,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
SYT2_cnv,0.0005669147,0.00092202635,-0.0074710175,0.0023730537,0.0049094455,-0.005675081,-0.014295297,0.014482416
KDM5B_cnv,0.00056604296,0.00092523475,-0.007473249,0.002370758,0.0049131,-0.005678459,-0.014305804,0.01448876
PCAT6_cnv,0.0005657263,0.0009263975,-0.0074740574,0.0023699338,0.004914415,-0.005679678,-0.014309607,0.01449105
RABIF_cnv,0.00056426786,0.00093171303,-0.007477762,0.002366132,0.0049204705,-0.0056852927,-0.0143270735,0.014501587
KLHL12_cnv,0.0005597025,0.00094837253,-0.0074893646,0.002354226,0.0049394434,-0.0057028714,-0.014381755,0.0145346
ADIPOR1_cnv,0.00055679213,0.0009590364,-0.0074967854,0.0023465934,0.0049515935,-0.00571412,-0.014416721,0.01455571
CYB5R1_cnv,0.000555668,0.00096314424,-0.0074996445,0.0023436537,0.0049562724,-0.0057184575,-0.014430199,0.014563853
TMEM183A_cnv,0.000555668,0.00096314424,-0.0074996445,0.0023436537,0.0049562724,-0.0057184575,-0.014430199,0.014563853
PPFIA4_cnv,0.0005558757,0.0009623398,-0.0074990913,0.002344232,0.0049553616,-0.005717623,-0.014427599,0.014562289
MYOG_cnv,0.00056020264,0.00094650406,-0.0074880663,0.0023555616,0.004937344,-0.0057008886,-0.014375618,0.0145308925
ADORA1_cnv,0.00056032185,0.00094602746,-0.0074877497,0.00235591,0.0049368115,-0.0057003964,-0.014374103,0.01452997
MYBPH_cnv,0.00056124013,0.00094269984,-0.0074854232,0.0023582838,0.00493301,-0.0056968774,-0.0143631585,0.014523368
CHI3L1_cnv,0.0005603228,0.00094602746,-0.007487746,0.002355909,0.0049368115,-0.005700397,-0.0143741,0.014529969
CHIT1_cnv,0.0005603228,0.00094602746,-0.007487746,0.002355909,0.0049368115,-0.005700397,-0.0143741,0.014529969
BTG2_cnv,0.00055423006,0.00096833194,-0.0075032488,0.0023399685,0.004962099,-0.005723928,-0.014447236,0.014574108
FMOD_cnv,0.0005359929,0.001035122,-0.0075496063,0.00229222,0.0050377296,-0.005794364,-0.014666088,0.014706239
PRELP_cnv,0.00053093396,0.0010537105,-0.007562492,0.0022789235,0.005058744,-0.005813953,-0.014726939,0.01474299
OPTC_cnv,0.00053093396,0.0010537105,-0.007562492,0.0022789235,0.005058744,-0.005813953,-0.014726939,0.01474299
ATP2B4_cnv,0.000531584,0.001051358,-0.007560862,0.0022806097,0.0050560785,-0.0058114748,-0.014719214,0.014738329
LAX1_cnv,0.0005315831,0.0010513524,-0.007560864,0.0022806115,0.0050560823,-0.005811473,-0.014719214,0.014738323
ZBED6_cnv,0.0005321661,0.0010492352,-0.007559404,0.002282124,0.005053698,-0.005809244,-0.0147122815,0.0147341415
ZC3H11A_cnv,0.0005321661,0.0010492352,-0.007559404,0.002282124,0.005053698,-0.005809244,-0.014712283,0.014734141
SNRPE_cnv,0.00053216703,0.0010492352,-0.007559404,0.002282124,0.005053698,-0.005809244,-0.014712283,0.014734141
LINC00303_cnv,0.00053242315,0.0010483162,-0.0075587593,0.0022827853,0.005052655,-0.005808275,-0.014709257,0.014732318
SOX13_cnv,0.00050707534,0.0011414154,-0.0076230876,0.002216217,0.0051570805,-0.005906361,-0.01501371,0.014916241
ETNK2_cnv,0.0005037831,0.0011535955,-0.007631462,0.0022075074,0.005170635,-0.0059191836,-0.015053447,0.014940262
REN_cnv,0.0005055703,0.001147002,-0.0076269265,0.0022122203,0.005163298,-0.005912241,-0.01503193,0.014927255
KISS1_cnv,0.0005055703,0.001147002,-0.0076269265,0.0022122203,0.005163298,-0.0059122406,-0.01503193,0.014927255
GOLT1A_cnv,0.00050378405,0.0011535955,-0.007631462,0.0022075074,0.005170635,-0.0059191836,-0.015053447,0.014940262
PLEKHA6_cnv,0.00049962103,0.0011689896,-0.0076420493,0.002196496,0.0051877415,-0.0059353868,-0.015103674,0.014970622
PPP1R15B_cnv,0.00049636234,0.0011810428,-0.0076503325,0.0021878881,0.005201134,-0.005948064,-0.015142985,0.014994387
PIK3C2B_cnv,0.00049002655,0.0012044781,-0.0076664574,0.002171116,0.005227166,-0.00597274,-0.015219454,0.015040609
MDM4_cnv,0.00049252715,0.001195237,-0.007660106,0.0021777255,0.0052168826,-0.0059630075,-0.01518929,0.015022375
RNA5SP74_cnv,0.0004958976,0.0011828043,-0.007651545,0.0021866178,0.005203034,-0.005949926,-0.01514872,0.014997852
LRRN2_cnv,0.0005017482,0.0011612247,-0.007636696,0.0022020554,0.0051790243,-0.005927201,-0.015078271,0.014955265
RNA5SP75_cnv,0.00050434377,0.0011516481,-0.0076301023,0.0022088983,0.0051683458,-0.005917124,-0.015047023,0.01493638
NFASC_cnv,0.0005107634,0.0011279634,-0.007613778,0.0022258447,0.0051419297,-0.00589218,-0.014969667,0.01488963
CNTN2_cnv,0.00051365513,0.0011172972,-0.0076064374,0.0022334736,0.00513005,-0.005880947,-0.01493484,0.014868581
TMEM81_cnv,0.0005162619,0.0011076787,-0.0075998083,0.002240349,0.005119308,-0.0058708168,-0.014903437,0.0148496
RBBP5_cnv,0.00051839463,0.0010998389,-0.007594399,0.002245959,0.0051105423,-0.005862562,-0.0148778185,0.014834121
DSTYK_cnv,0.0005181683,0.0011006447,-0.00759496,0.002245376,0.0051114513,-0.005863418,-0.014880482,0.014835726
TMCC2_cnv,0.00051771477,0.0011022703,-0.007596083,0.0022442127,0.005113288,-0.005865137,-0.01488582,0.014838952
NUAK2_cnv,0.00051683467,0.0011054953,-0.0075983033,0.0022419207,0.0051169014,-0.005868527,-0.014896346,0.01484531
KLHDC8A_cnv,0.00051596016,0.0011087046,-0.00760052,0.0022396175,0.005120511,-0.0058719125,-0.014906872,0.014851671
LEMD1_cnv,0.000517888,0.0011016091,-0.0075956266,0.002244695,0.0051125577,-0.005864441,-0.014883656,0.014837651
CDK18_cnv,0.00051805936,0.0011009602,-0.0075951833,0.0022451612,0.005111837,-0.0058637597,-0.014881544,0.0148363765
ELK4_cnv,0.00051907264,0.0010972312,-0.007592611,0.0022478215,0.0051076645,-0.005859838,-0.014869373,0.014829021
SLC45A3_cnv,0.0005284678,0.0010628318,-0.0075687747,0.0022724262,0.0050688824,-0.0058235596,-0.014756706,0.014760988
NUCKS1_cnv,0.00051907264,0.0010972312,-0.007592611,0.0022478215,0.0051076664,-0.0058598374,-0.014869375,0.014829021
SLC41A1_cnv,0.0005450649,0.001002105,-0.0075266734,0.002315844,0.00500035,-0.005759513,-0.01455779,0.014640874
PM20D1_cnv,0.00054865703,0.0009889451,-0.0075175464,0.002325253,0.004985486,-0.0057456368,-0.014514683,0.014614847
SLC26A9_cnv,0.0005450649,0.0010021047,-0.0075266752,0.0023158435,0.00500035,-0.0057595135,-0.01455779,0.014640874
FAM72A_cnv,0.0005423073,0.0010122065,-0.00753369,0.0023086318,0.0050117886,-0.005770161,-0.014590889,0.014660859
AVPR1B_cnv,0.00055655837,0.00096003315,-0.00749743,0.002345914,0.0049525974,-0.005715148,-0.014419861,0.014557613
CTSE_cnv,0.0005770875,0.0008848924,-0.0074450932,0.0023996015,0.004866983,-0.005635899,-0.014173316,0.014408832
SRGAP2_cnv,0.0005735997,0.00089764595,-0.0074539855,0.0023904904,0.004881543,-0.0056493552,-0.014215175,0.01443409
IKBKE_cnv,0.00057746004,0.0008835469,-0.007444149,0.002400563,0.0048654424,-0.005634469,-0.014168872,0.01440616
RASSF5_cnv,0.0005772421,0.0008843527,-0.007444704,0.0023999899,0.0048663607,-0.005635306,-0.014171489,0.014407741
EIF2D_cnv,0.000577461,0.0008835469,-0.007444149,0.0024005636,0.0048654424,-0.005634469,-0.014168872,0.0144061595
DYRK3_cnv,0.00057572406,0.000889875,-0.0074485615,0.0023960345,0.004872686,-0.0056411456,-0.014189664,0.014418708
MAPKAPK2_cnv,0.0005730875,0.0008995612,-0.007455334,0.0023891353,0.0048837727,-0.0056513287,-0.014221417,0.014437876
IL10_cnv,0.0005720025,0.0009035156,-0.007458102,0.0023863073,0.00488831,-0.005655513,-0.014234442,0.014445726
IL19_cnv,0.00057237037,0.0009021973,-0.007457178,0.0023872373,0.0048867995,-0.005654128,-0.014230117,0.014443112
IL20_cnv,0.00057236943,0.0009021973,-0.007457178,0.0023872373,0.0048867995,-0.005654128,-0.014230117,0.014443112
IL24_cnv,0.000572728,0.0009009042,-0.007456273,0.002388163,0.0048853206,-0.0056527574,-0.014225852,0.014440538
PIGR_cnv,0.00058024935,0.00087347184,-0.007437134,0.002407759,0.004853879,-0.0056238314,-0.014135785,0.014386216
FCAMR_cnv,0.0005802484,0.0008734716,-0.007437134,0.002407759,0.0048538772,-0.0056238314,-0.014135785,0.014386216
YOD1_cnv,0.00058024935,0.00087347184,-0.007437134,0.002407759,0.0048538772,-0.0056238314,-0.014135785,0.014386216
PFKFB2_cnv,0.00058024935,0.00087347184,-0.007437134,0.002407759,0.0048538772,-0.0056238314,-0.014135785,0.014386216
C4BPB_cnv,0.00058147404,0.0008689938,-0.007433992,0.0024109734,0.004848727,-0.005619089,-0.014121052,0.014377321
C4BPA_cnv,0.00057383627,0.0008968669,-0.0074534565,0.0023910454,0.004880707,-0.0056485008,-0.014212608,0.0144325495
CD55_cnv,0.00057383627,0.0008968669,-0.0074534565,0.0023910454,0.0048807086,-0.0056485008,-0.014212608,0.0144325495
CR2_cnv,0.00058257766,0.00086496957,-0.007431157,0.0024138647,0.004844091,-0.0056148306,-0.0141078085,0.014369329
CR1_cnv,0.00058121607,0.0008699326,-0.0074346233,0.0024103099,0.0048497906,-0.005620064,-0.014124097,0.014379157
CR1L_cnv,0.000581217,0.00086993235,-0.0074346215,0.0024103099,0.0048497906,-0.005620064,-0.014124097,0.014379157
CD46_cnv,0.000581217,0.00086993235,-0.0074346215,0.0024103099,0.0048497906,-0.005620064,-0.014124097,0.014379157
CD34_cnv,0.000580607,0.00087216357,-0.0074361823,0.002408727,0.00485235,-0.0056223976,-0.014131391,0.014383551
PLXNA2_cnv,0.000580607,0.0008721638,-0.0074361823,0.002408727,0.00485235,-0.0056223976,-0.014131391,0.014383551
MIR205HG_cnv,0.0006514918,0.00061509176,-0.007255245,0.0025923094,0.00455336,-0.0053507043,-0.013283623,0.013872832
CAMK1G_cnv,0.00065281894,0.0006103222,-0.0072518624,0.0025956999,0.00454772,-0.005345657,-0.013267839,0.013863342
LAMB3_cnv,0.00065207295,0.00061300397,-0.0072537623,0.002593792,0.0045508863,-0.0053484975,-0.013276717,0.0138686765
G0S2_cnv,0.0006548064,0.00060316524,-0.007246781,0.0026008114,0.0045392504,-0.005338081,-0.013244137,0.013849083
HSD11B1_cnv,0.000652818,0.0006103222,-0.0072518624,0.0025957003,0.0045477217,-0.005345657,-0.013267841,0.013863342
TRAF3IP3_cnv,0.0006558066,0.00059956405,-0.0072442275,0.0026033837,0.004535001,-0.0053342683,-0.013232218,0.013841913
IRF6_cnv,0.0006567007,0.0005963375,-0.0072419383,0.0026056897,0.004531188,-0.005330854,-0.013221532,0.013835482
SYT14_cnv,0.0006653294,0.0005653261,-0.0072198734,0.0026278072,0.004494341,-0.005298019,-0.01311874,0.013773663
SERTAD4_cnv,0.0006928034,0.00046663545,-0.007149514,0.002698239,0.0043766936,-0.0051934905,-0.0127913635,0.01357683
HHAT_cnv,0.00070039276,0.00043940474,-0.007130064,0.0027176607,0.0043441113,-0.0051646414,-0.0127009675,0.013522498
KCNH1_cnv,0.0007021064,0.00043326407,-0.0071256626,0.0027220408,0.0043367157,-0.005158129,-0.012680544,0.013510228
RCOR3_cnv,0.00070475694,0.00042377808,-0.007118866,0.0027287966,0.0043253014,-0.005148079,-0.012649024,0.013491295
TRAF5_cnv,0.0007064752,0.00041763065,-0.0071144607,0.0027331836,0.0043179067,-0.0051415605,-0.012628591,0.013479019
LINC00467_cnv,0.0007076226,0.0004135184,-0.007111516,0.002736113,0.004312956,-0.005137201,-0.012614923,0.013470808
RD3_cnv,0.00070998445,0.00040506665,-0.0071054567,0.002742136,0.004302752,-0.005128239,-0.012586802,0.013453918
SLC30A1_cnv,0.0007112669,0.0004004601,-0.007102145,0.0027454193,0.0042971736,-0.0051233554,-0.012571456,0.013444703
NEK2_cnv,0.00070819166,0.00041148555,-0.0071100574,0.0027375626,0.0043105055,-0.005135051,-0.012608161,0.013466746
LPGAT1_cnv,0.00071314536,0.00039373292,-0.007097313,0.0027502095,0.004289045,-0.0051162215,-0.012549067,0.01343126
RN7SL344P_cnv,0.00071314536,0.00039373292,-0.007097313,0.0027502095,0.004289045,-0.0051162215,-0.012549067,0.01343126
INTS7_cnv,0.00071473233,0.00038808072,-0.0070932508,0.0027542426,0.0042822035,-0.0051102173,-0.012530226,0.013419952
DTL_cnv,0.00071473233,0.00038808072,-0.0070932508,0.0027542426,0.0042822035,-0.0051102173,-0.012530226,0.013419952
RN7SKP98_cnv,0.0007234458,0.00035702018,-0.007070888,0.0027763909,0.004244497,-0.005077273,-0.012426758,0.013357826
PPP2R5A_cnv,0.00073309615,0.00032270537,-0.0070461556,0.0028008623,0.0042027505,-0.0050408244,-0.012312284,0.01328912
SNORA16B_cnv,0.00073309615,0.00032270537,-0.0070461556,0.0028008623,0.0042027505,-0.0050408244,-0.012312284,0.01328912
NENF_cnv,0.0007376643,0.0003064382,-0.007034432,0.002812453,0.004182947,-0.0050235726,-0.012258073,0.013256578
ATF3_cnv,0.00073954184,0.00029976526,-0.007029617,0.0028172135,0.0041747885,-0.005016481,-0.012235787,0.013243215
FAM71A_cnv,0.0007418068,0.00029172795,-0.007023804,0.0028229435,0.0041649546,-0.005007931,-0.012208903,0.013227096
BATF3_cnv,0.0007432038,0.0002867598,-0.007020224,0.0028264872,0.0041588834,-0.005002662,-0.012192348,0.013217153
NSL1_cnv,0.00074409414,0.000283574,-0.0070179235,0.0028287554,0.004154985,-0.004999279,-0.012181712,0.013210779
TATDN3_cnv,0.00074733794,0.00027201534,-0.0070095696,0.0028370083,0.0041408315,-0.0049870033,-0.012143133,0.013187641
FLVCR1_cnv,0.00074797217,0.0002697548,-0.007007938,0.0028386195,0.004138059,-0.0049846107,-0.012135604,0.013183119
VASH2_cnv,0.0007470781,0.0002729413,-0.007010227,0.0028363378,0.004141967,-0.0049880063,-0.012146238,0.013189508
ANGEL2_cnv,0.0007470781,0.0002729413,-0.007010227,0.0028363378,0.004141967,-0.0049880063,-0.012146238,0.013189508
RPS6KC1_cnv,0.0007468518,0.00027375435,-0.00701081,0.002835758,0.0041429587,-0.0049888776,-0.012148963,0.013191145
PROX1_cnv,0.00074028224,0.00029718038,-0.007027734,0.0028190566,0.0041715745,-0.0050137346,-0.012227114,0.013238025
SMYD2_cnv,0.00074028224,0.00029718038,-0.007027734,0.0028190566,0.0041715745,-0.0050137346,-0.012227114,0.013238025
PTPN14_cnv,0.0007277867,0.00034175487,-0.0070598423,0.002787273,0.004225795,-0.0050610257,-0.012375686,0.0133272
CENPF_cnv,0.0007277876,0.0003417551,-0.0070598423,0.002787273,0.004225795,-0.0050610257,-0.012375686,0.0133272
KCNK2_cnv,0.00073409546,0.00031922152,-0.007043654,0.0028033382,0.0041985335,-0.0050371336,-0.012300672,0.013282158
KCTD3_cnv,0.00070023444,0.00044025318,-0.007130513,0.002717033,0.0043446263,-0.0051654596,-0.01270338,0.013523996
USH2A_cnv,0.0006792117,0.00051542884,-0.0071843658,0.0026634317,0.004435107,-0.005245166,-0.012953373,0.013674191
ESRRG_cnv,0.0006790729,0.00051590404,-0.007184714,0.0026630885,0.0044356845,-0.0052456777,-0.012954965,0.013675145
GPATCH2_cnv,0.00067623705,0.0005259989,-0.0071919337,0.002655894,0.0044477805,-0.0052563883,-0.012988532,0.013695323
SPATA17_cnv,0.00067623705,0.0005259989,-0.0071919337,0.002655894,0.0044477805,-0.0052563883,-0.012988532,0.013695322
LINC00210_cnv,0.00067649316,0.0005250622,-0.007191267,0.0026565678,0.004446661,-0.005255397,-0.012985418,0.0136934575
RRP15_cnv,0.0006780969,0.0005192659,-0.0071871355,0.002660695,0.004439761,-0.0052492693,-0.0129662305,0.013681922
TGFB2_cnv,0.0006780969,0.0005192659,-0.0071871355,0.002660695,0.00443976,-0.00524927,-0.0129662305,0.013681922
LYPLAL1_cnv,0.00068204384,0.0005050949,-0.0071770437,0.0026707817,0.0044228453,-0.005234274,-0.012919245,0.013653664
SLC30A10_cnv,0.00068691745,0.00048765773,-0.007164605,0.0026831962,0.004402033,-0.0052158083,-0.012861377,0.013618875
RNA5SP76_cnv,0.00068691745,0.00048765773,-0.007164603,0.0026831962,0.004402033,-0.0052158083,-0.012861377,0.013618874
EPRS_cnv,0.0006884029,0.00048234034,-0.007160807,0.0026869937,0.0043956637,-0.0052101677,-0.0128437,0.0136082545
BPNT1_cnv,0.00068856217,0.00048175757,-0.007160386,0.0026874072,0.004394967,-0.005209554,-0.012841769,0.0136071015
IARS2_cnv,0.00068856217,0.00048175757,-0.007160386,0.0026874072,0.004394967,-0.005209554,-0.012841769,0.0136071015
RAB3GAP2_cnv,0.0006907964,0.00047371048,-0.007154625,0.0026931553,0.00438534,-0.005201023,-0.012815047,0.013591053
SNORA36B_cnv,0.0006899033,0.0004769375,-0.0071569346,0.002690847,0.004389206,-0.0052044457,-0.01282577,0.013597496
MARK1_cnv,0.0006919829,0.00046940846,-0.0071515515,0.0026962464,0.004380188,-0.0051964624,-0.012800768,0.013582469
RN7SL464P_cnv,0.00069154054,0.0004710122,-0.0071526896,0.0026951008,0.004382088,-0.005198151,-0.012806056,0.013585656
HDAC1P2_cnv,0.00069154054,0.0004710122,-0.0071526896,0.0026951008,0.004382088,-0.0051981504,-0.012806058,0.013585655
MARC2_cnv,0.000693663,0.00046338304,-0.0071472414,0.0027005575,0.0043729628,-0.0051900884,-0.012780761,0.0135704335
MARC1_cnv,0.00069259387,0.00046719052,-0.0071499683,0.002697832,0.004377532,-0.0051941155,-0.01279342,0.013578037
RNU6ATAC35P_cnv,0.0006919876,0.00046942406,-0.007151546,0.0026962487,0.004380186,-0.0051964778,-0.012800785,0.013582472
HLX_cnv,0.0006919876,0.00046942406,-0.007151546,0.0026962487,0.004380186,-0.0051964778,-0.012800785,0.013582472
DUSP10_cnv,0.0006791726,0.00051552616,-0.0071844235,0.002663346,0.0044351863,-0.005245299,-0.012953751,0.013674418
HHIPL2_cnv,0.0006618425,0.00057788426,-0.007228812,0.002618841,0.0045093056,-0.005311316,-0.013160421,0.013798709
TAF1A_cnv,0.00066184346,0.00057788426,-0.007228812,0.002618841,0.0045093065,-0.0053113154,-0.013160421,0.013798708
MIA3_cnv,0.00065295864,0.0006098787,-0.0072515346,0.0025959923,0.0045471815,-0.005345199,-0.013266392,0.01386247
AIDA_cnv,0.00065295864,0.0006098787,-0.0072515365,0.0025959923,0.0045471815,-0.0053451993,-0.013266394,0.01386247
BROX_cnv,0.0006507244,0.0006179409,-0.0072572455,0.0025902418,0.0045566643,-0.0053537246,-0.0132930465,0.013878514
FAM177B_cnv,0.00064397417,0.0006422766,-0.007274477,0.0025728676,0.0045853136,-0.0053794775,-0.013373528,0.01392696
DISP1_cnv,0.00064397417,0.0006422766,-0.007274477,0.0025728676,0.0045853136,-0.0053794775,-0.013373528,0.013926959
TLR5_cnv,0.0006395709,0.0006581631,-0.0072857216,0.0025615203,0.0046040146,-0.0053962898,-0.013426067,0.013958586
SUSD4_cnv,0.0006328998,0.0006823009,-0.007302776,0.002544294,0.00463228,-0.005421819,-0.0135058,0.014006594
CAPN8_cnv,0.000616746,0.0007406976,-0.0073439945,0.002502615,0.0047004623,-0.0054835696,-0.013698636,0.014122705
CAPN2_cnv,0.0006122757,0.0007568947,-0.007355403,0.0024910527,0.004719327,-0.0055007003,-0.013752069,0.014154894
TP53BP2_cnv,0.0006120065,0.000757881,-0.007356094,0.0024903556,0.004720454,-0.0055017257,-0.013755292,0.01415684
RN7SKP49_cnv,0.0006094817,0.00076702936,-0.0073625203,0.0024838182,0.004731075,-0.0055114,-0.013785418,0.014174996
FBXO28_cnv,0.00060708355,0.00077570183,-0.0073686168,0.0024776207,0.00474115,-0.005520568,-0.013814002,0.014192218
DEGS1_cnv,0.00060663745,0.0007773407,-0.007369764,0.0024764524,0.00474305,-0.005522291,-0.0138193965,0.014195469
NVL_cnv,0.00060568657,0.00078078546,-0.0073721837,0.002473989,0.004747049,-0.005525934,-0.01383074,0.014202305
CNIH4_cnv,0.00060568657,0.00078078546,-0.0073721837,0.002473989,0.004747049,-0.005525934,-0.01383074,0.014202305
WDR26_cnv,0.0006044172,0.000785406,-0.0073754285,0.002470686,0.004752402,-0.005530811,-0.0138459485,0.014211472
CNIH3_cnv,0.0006048009,0.000784012,-0.0073744487,0.0024716817,0.004750793,-0.005529345,-0.0138413645,0.014208711
DNAH14_cnv,0.0006374866,0.00066560437,-0.0072910134,0.0025562244,0.0046127783,-0.0054041697,-0.013450732,0.013973409
LBR_cnv,0.0006369306,0.00066759484,-0.0072924234,0.0025547966,0.0046151327,-0.0054062754,-0.013457298,0.0139773665
ENAH_cnv,0.00063831825,0.0006626076,-0.00728889,0.0025583613,0.0046092635,-0.005400995,-0.013440806,0.0139674395
SRP9_cnv,0.00063829124,0.0006626891,-0.0072889496,0.0025583105,0.004609379,-0.0054010875,-0.013441067,0.013967604
EPHX1_cnv,0.0006424077,0.00064786617,-0.0072784573,0.0025688922,0.00459195,-0.0053854045,-0.013392055,0.013938107
TMEM63A_cnv,0.00064228475,0.0006483083,-0.007278776,0.0025685611,0.004592466,-0.005385874,-0.013393536,0.013938993
LEFTY1_cnv,0.00064433925,0.00064092875,-0.0072735343,0.0025738357,0.0045837956,-0.0053780666,-0.013369128,0.01392431
PYCR2_cnv,0.0006443402,0.00064092875,-0.0072735343,0.0025738357,0.0045837956,-0.0053780666,-0.013369128,0.013924309
LEFTY2_cnv,0.0006448291,0.0006391413,-0.0072722826,0.0025751162,0.0045817075,-0.005376175,-0.0133632105,0.013920745
SDE2_cnv,0.00064599887,0.0006349385,-0.007269308,0.0025781184,0.004576749,-0.0053717196,-0.01334931,0.013912371
H3F3A_cnv,0.0006459998,0.0006349385,-0.007269308,0.002578118,0.004576749,-0.00537172,-0.01334931,0.013912371
ACBD3_cnv,0.0006387569,0.00066098757,-0.0072877556,0.0025595175,0.004607401,-0.0053992723,-0.013435425,0.013964222
MIXL1_cnv,0.00063913874,0.00065960176,-0.007286776,0.0025605084,0.004605773,-0.0053978097,-0.013430856,0.013961465
LIN9_cnv,0.00063913874,0.00065960176,-0.007286776,0.002560508,0.004605773,-0.00539781,-0.013430856,0.013961465
PARP1_cnv,0.00063913874,0.00065960176,-0.007286776,0.002560508,0.004605773,-0.00539781,-0.013430856,0.013961465
RN7SKP165_cnv,0.00063913874,0.00065960176,-0.007286776,0.002560508,0.004605773,-0.0053978097,-0.013430856,0.013961465
ITPKB_cnv,0.0006401446,0.0006560059,-0.0072842203,0.0025630882,0.0046015317,-0.005393993,-0.013418933,0.01395429
PSEN2_cnv,0.00064612646,0.00063448446,-0.007268984,0.0025784485,0.0045762146,-0.005371242,-0.013347818,0.0139114605
CDC42BPA_cnv,0.00064699724,0.0006313557,-0.007266745,0.002580698,0.0045725135,-0.0053679263,-0.013337417,0.013905214
RNA5SP77_cnv,0.0006590942,0.0005876869,-0.0072357934,0.0026118546,0.004520978,-0.005321692,-0.013192883,0.013818229
ZNF678_cnv,0.00066104345,0.00058062864,-0.007230794,0.0026168963,0.0045126425,-0.005314222,-0.013169516,0.013804165
JMJD4_cnv,0.0006610444,0.00058062864,-0.007230794,0.0026168963,0.0045126434,-0.0053142225,-0.013169516,0.013804165
